month,day,hour,usage
2,28,1,0.215
2,28,2,0.325
2,28,3,0.451
2,28,4,3.531
2,28,5,1.552
2,28,6,0.682
2,28,7,0.634
2,28,8,0.438
2,28,9,0.232
2,28,10,0.232
2,28,11,0.217
2,28,12,0.429
2,28,13,0.285
2,28,14,0.207
2,28,15,0.231
2,28,16,0.221
2,28,17,0.232
2,28,18,0.295
2,28,19,0.46
2,28,20,0.877
2,28,21,0.69
2,28,22,0.626
2,28,23,0.616
3,1,0,0.55
3,1,1,0.254
3,1,2,0.236
3,1,3,2.073
3,1,4,3.536
3,1,5,1.711
3,1,6,0.217
3,1,7,0.219
3,1,8,0.211
3,1,9,0.244
3,1,10,0.366
3,1,11,0.246
3,1,12,0.508
3,1,13,0.609
3,1,14,1.633
3,1,15,2.286
3,1,16,2.829
3,1,17,2.678
3,1,18,0.36
3,1,19,0.557
3,1,20,0.693
3,1,21,2.072
3,1,22,1.158
3,1,23,1.0
3,2,0,0.551
3,2,1,0.299
3,2,2,0.296
3,2,3,0.403
3,2,4,2.141
3,2,5,1.344
3,2,6,0.295
3,2,7,0.295
3,2,8,0.293
3,2,9,0.304
3,2,10,1.061
3,2,11,1.065
3,2,12,0.953
3,2,13,1.011
3,2,14,0.852
3,2,15,0.935
3,2,16,2.724
3,2,17,0.615
3,2,18,1.424
3,2,19,2.455
3,2,20,1.037
3,2,21,1.341
3,2,22,1.291
3,2,23,0.342
3,3,0,0.251
3,3,1,0.677
3,3,2,3.577
3,3,3,3.569
3,3,4,3.863
3,3,5,1.801
3,3,6,0.714
3,3,7,1.26
3,3,8,0.552
3,3,9,0.214
3,3,10,0.209
3,3,11,0.278
3,3,12,0.522
3,3,13,0.229
3,3,14,0.215
3,3,15,0.576
3,3,16,0.676
3,3,17,0.592
3,3,18,0.494
3,3,19,1.078
3,3,20,3.794
3,3,21,1.689
3,3,22,1.189
3,3,23,0.639
3,4,0,0.313
3,4,1,0.269
3,4,2,0.254
3,4,3,2.998
3,4,4,3.682
3,4,5,2.354
3,4,6,0.713
3,4,7,0.803
3,4,8,0.456
3,4,9,0.247
3,4,10,0.243
3,4,11,0.24
3,4,12,0.239
3,4,13,0.247
3,4,14,0.242
3,4,15,0.335
3,4,16,0.719
3,4,17,0.581
3,4,18,0.438
3,4,19,0.829
3,4,20,0.705
3,4,21,0.672
3,4,22,0.76
3,4,23,0.442
3,5,0,0.258
3,5,1,0.25
3,5,2,0.25
3,5,3,2.613
3,5,4,3.583
3,5,5,2.122
3,5,6,0.715
3,5,7,0.737
3,5,8,0.414
3,5,9,0.246
3,5,10,0.252
3,5,11,0.239
3,5,12,0.241
3,5,13,0.246
3,5,14,0.246
3,5,15,0.24
3,5,16,0.532
3,5,17,0.715
3,5,18,0.681
3,5,19,1.273
3,5,20,1.216
3,5,21,1.084
3,5,22,1.05
3,5,23,0.416
3,6,0,0.255
3,6,1,0.252
3,6,2,0.246
3,6,3,0.377
3,6,4,3.58
3,6,5,1.428
3,6,6,0.726
3,6,7,0.754
3,6,8,0.4
3,6,9,0.24
3,6,10,0.359
3,6,11,0.252
3,6,12,0.507
3,6,13,0.324
3,6,14,0.316
3,6,15,0.317
3,6,16,0.32
3,6,17,0.473
3,6,18,1.215
3,6,19,0.842
3,6,20,2.491
3,6,21,3.015
3,6,22,0.862
3,6,23,0.526
3,7,0,0.309
3,7,1,0.291
3,7,2,0.352
3,7,3,1.914
3,7,4,3.61
3,7,5,1.976
3,7,6,0.739
3,7,7,0.819
3,7,8,0.353
3,7,9,0.206
3,7,10,0.204
3,7,11,0.21
3,7,12,0.426
3,7,13,0.234
3,7,14,0.203
3,7,15,0.203
3,7,16,0.206
3,7,17,0.306
3,7,18,0.391
3,7,19,0.994
3,7,20,0.992
3,7,21,1.271
3,7,22,1.148
3,7,23,0.641
3,8,0,0.22
3,8,1,0.206
3,8,2,0.211
3,8,3,0.832
3,8,4,3.548
3,8,5,1.527
3,8,6,0.214
3,8,7,0.207
3,8,8,0.257
3,8,9,0.356
3,8,10,0.464
3,8,11,0.5
3,8,12,0.395
3,8,13,0.67
3,8,14,0.522
3,8,15,0.565
3,8,16,0.476
3,8,17,0.754
3,8,18,0.859
3,8,19,0.585
3,8,20,0.726
3,8,21,0.629
3,8,22,0.901
3,8,23,0.508
3,9,0,0.487
3,9,1,0.245
3,9,3,0.213
3,9,4,0.286
3,9,5,3.613
3,9,6,1.376
3,9,7,0.558
3,9,8,0.397
3,9,9,0.452
3,9,10,0.312
3,9,11,0.538
3,9,12,0.739
3,9,13,0.694
3,9,14,2.229
3,9,15,2.888
3,9,16,2.987
3,9,17,1.589
3,9,18,1.659
3,9,19,1.059
3,9,20,4.43
3,9,21,0.912
3,9,22,1.83
3,9,23,0.65
3,10,0,0.31
3,10,1,0.266
3,10,2,0.743
3,10,3,3.567
3,10,4,3.589
3,10,5,1.799
3,10,6,0.561
3,10,7,0.776
3,10,8,0.428
3,10,9,0.246
3,10,10,0.247
3,10,11,0.247
3,10,12,0.5
3,10,13,0.401
3,10,14,0.313
3,10,15,0.391
3,10,16,0.342
3,10,17,0.317
3,10,18,0.406
3,10,19,0.607
3,10,20,0.724
3,10,21,1.249
3,10,22,1.309
3,10,23,0.485
3,11,0,0.284
3,11,1,0.27
3,11,2,0.267
3,11,3,1.281
3,11,4,3.711
3,11,5,1.627
3,11,6,0.295
3,11,7,0.653
3,11,8,0.354
3,11,9,0.251
3,11,10,0.24
3,11,11,0.236
3,11,12,0.434
3,11,13,0.226
3,11,14,0.213
3,11,15,0.213
3,11,16,0.206
3,11,17,0.201
3,11,18,0.37
3,11,19,0.543
3,11,20,0.915
3,11,21,0.565
3,11,22,0.52
3,11,23,0.318
3,12,0,0.209
3,12,1,0.216
3,12,2,0.218
3,12,3,3.003
3,12,4,3.535
3,12,5,1.752
3,12,6,0.209
3,12,7,0.342
3,12,8,0.45
3,12,9,0.187
3,12,10,0.193
3,12,11,0.208
3,12,12,0.569
3,12,13,0.236
3,12,14,0.209
3,12,15,0.208
3,12,16,0.2
3,12,17,0.203
3,12,18,0.283
3,12,19,0.382
3,12,20,0.41
3,12,21,1.439
3,12,22,1.255
3,12,23,0.539
3,13,0,0.291
3,13,1,0.282
3,13,2,0.29
3,13,3,0.286
3,13,4,0.284
3,13,5,0.366
3,13,6,0.324
3,13,7,0.473
3,13,8,1.145
3,13,9,0.29
3,13,10,0.282
3,13,11,0.283
3,13,12,0.599
3,13,13,0.739
3,13,14,0.529
3,13,15,0.281
3,13,16,0.281
3,13,17,0.293
3,13,18,0.347
3,13,19,0.565
3,13,20,0.877
3,13,21,0.624
3,13,22,0.689
3,13,23,0.465
3,14,0,0.3
3,14,1,0.983
3,14,2,3.628
3,14,3,3.614
3,14,4,3.612
3,14,5,1.366
3,14,6,0.294
3,14,7,0.476
3,14,8,0.479
3,14,9,0.237
3,14,10,0.236
3,14,11,0.244
3,14,12,0.485
3,14,13,0.21
3,14,14,0.195
3,14,15,0.233
3,14,16,0.304
3,14,17,0.211
3,14,18,0.205
3,14,19,0.229
3,14,20,0.214
3,14,21,0.197
3,14,22,0.866
3,14,23,0.904
3,15,0,0.231
3,15,1,0.207
3,15,2,1.461
3,15,3,3.552
3,15,4,3.535
3,15,5,1.673
3,15,6,0.216
3,15,7,0.221
3,15,8,0.245
3,15,9,0.42
3,15,10,0.636
3,15,11,0.555
3,15,12,0.583
3,15,13,0.628
3,15,14,0.726
3,15,15,2.949
3,15,16,3.152
3,15,17,0.875
3,15,18,0.591
3,15,19,0.451
3,15,20,0.494
3,15,21,0.468
3,15,22,0.455
3,15,23,0.639
3,16,0,0.444
3,16,1,0.28
3,16,2,0.26
3,16,3,0.262
3,16,4,0.267
3,16,5,0.958
3,16,6,0.24
3,16,7,0.262
3,16,8,0.29
3,16,9,0.493
3,16,10,0.557
3,16,11,0.961
3,16,12,0.734
3,16,13,0.725
3,16,14,0.249
3,16,15,0.214
3,16,16,0.194
3,16,17,0.315
3,16,18,0.519
3,16,19,1.14
3,16,20,2.478
3,16,21,1.236
3,16,22,0.62
3,16,23,0.373
3,17,0,0.247
3,17,1,0.252
3,17,2,0.249
3,17,3,1.525
3,17,4,3.576
3,17,5,1.799
3,17,6,0.255
3,17,7,0.595
3,17,8,0.692
3,17,9,0.249
3,17,10,0.232
3,17,11,0.235
3,17,12,0.529
3,17,13,0.277
3,17,14,0.242
3,17,15,0.236
3,17,16,0.255
3,17,17,0.255
3,17,18,0.247
3,17,19,0.343
3,17,20,0.504
3,17,21,1.214
3,17,22,1.283
3,17,23,0.328
3,18,0,0.259
3,18,1,0.258
3,18,2,0.243
3,18,3,1.45
3,18,4,3.589
3,18,5,1.718
3,18,6,0.639
3,18,7,0.757
3,18,8,0.417
3,18,9,0.361
3,18,10,0.375
3,18,11,0.372
3,18,12,0.365
3,18,13,0.363
3,18,14,0.466
3,18,15,0.404
3,18,16,0.256
3,18,17,0.231
3,18,18,0.221
3,18,19,0.612
3,18,20,0.835
3,18,21,3.016
3,18,22,0.962
3,18,23,0.742
3,19,0,0.231
3,19,1,0.234
3,19,2,0.215
3,19,3,2.705
3,19,4,3.594
3,19,5,1.842
3,19,6,0.222
3,19,7,0.339
3,19,8,0.609
3,19,9,0.183
3,19,10,0.206
3,19,11,0.205
3,19,12,0.194
3,19,13,0.387
3,19,14,0.27
3,19,15,0.268
3,19,16,0.285
3,19,17,0.283
3,19,18,0.335
3,19,19,1.498
3,19,20,1.341
3,19,21,1.026
3,19,22,0.654
3,19,23,0.282
3,20,0,0.258
3,20,1,0.267
3,20,2,0.254
3,20,3,1.054
3,20,4,3.579
3,20,5,1.616
3,20,6,0.256
3,20,7,0.59
3,20,8,0.596
3,20,9,0.256
3,20,10,0.234
3,20,11,0.255
3,20,12,0.452
3,20,13,0.951
3,20,14,0.804
3,20,15,0.329
3,20,16,0.237
3,20,17,0.259
3,20,18,0.34
3,20,19,0.559
3,20,20,0.543
3,20,21,0.4
3,20,22,3.63
3,20,23,0.373
3,21,0,0.23
3,21,1,0.218
3,21,2,0.319
3,21,3,1.552
3,21,4,3.565
3,21,5,1.734
3,21,6,0.231
3,21,7,0.513
3,21,8,0.378
3,21,9,0.248
3,21,10,0.269
3,21,11,0.239
3,21,12,0.494
3,21,13,0.253
3,21,14,0.218
3,21,15,0.21
3,21,16,0.223
3,21,17,0.315
3,21,18,0.208
3,21,19,0.512
3,21,20,0.508
3,21,21,0.516
3,21,22,0.51
3,21,23,0.462
3,22,0,0.498
3,22,1,0.236
3,22,2,1.483
3,22,3,3.544
3,22,4,3.555
3,22,5,1.548
3,22,6,0.219
3,22,7,0.229
3,22,8,0.234
3,22,9,0.342
3,22,10,0.572
3,22,11,0.535
3,22,12,0.555
3,22,13,0.784
3,22,14,0.585
3,22,15,0.24
3,22,16,0.213
3,22,17,0.436
3,22,18,0.46
3,22,19,0.776
3,22,20,0.679
3,22,21,0.975
3,22,22,0.899
3,22,23,0.719
3,23,0,0.357
3,23,1,0.286
3,23,2,0.241
3,23,3,0.269
3,23,4,3.556
3,23,5,1.455
3,23,6,0.206
3,23,7,0.209
3,23,8,0.205
3,23,9,0.242
3,23,10,0.493
3,23,11,0.465
3,23,12,0.324
3,23,13,0.473
3,23,14,0.503
3,23,15,1.164
3,23,16,0.764
3,23,17,0.943
3,23,18,0.475
3,23,19,0.432
3,23,20,0.602
3,23,21,0.9
3,23,22,2.233
3,23,23,0.592
3,24,0,0.265
3,24,1,0.263
3,24,2,0.26
3,24,3,1.092
3,24,4,3.574
3,24,5,1.711
3,24,6,0.266
3,24,7,0.866
3,24,8,0.728
3,24,9,0.261
3,24,10,0.255
3,24,11,0.255
3,24,12,0.422
3,24,13,0.292
3,24,14,0.25
3,24,15,0.254
3,24,16,0.257
3,24,17,0.247
3,24,18,0.241
3,24,19,0.251
3,24,20,0.497
3,24,21,0.579
3,24,22,0.585
3,24,23,0.242
3,25,0,0.21
3,25,1,0.226
3,25,2,3.387
3,25,3,3.541
3,25,4,3.544
3,25,5,1.329
3,25,6,0.221
3,25,7,0.721
3,25,8,0.934
3,25,9,0.199
3,25,10,0.201
3,25,11,0.211
3,25,12,0.404
3,25,13,0.274
3,25,14,0.208
3,25,15,0.321
3,25,16,0.218
3,25,17,0.209
3,25,18,0.227
3,25,19,0.461
3,25,20,0.64
3,25,21,0.747
3,25,22,0.986
3,25,23,0.919
3,26,0,0.218
3,26,1,0.216
3,26,2,0.227
3,26,3,2.63
3,26,4,3.545
3,26,5,1.732
3,26,6,0.292
3,26,7,0.467
3,26,8,0.509
3,26,9,0.223
3,26,10,0.208
3,26,11,0.193
3,26,12,0.226
3,26,13,0.198
3,26,14,0.219
3,26,15,0.215
3,26,16,0.197
3,26,17,0.222
3,26,18,0.312
3,26,19,0.332
3,26,20,1.125
3,26,21,0.603
3,26,22,0.571
3,26,23,0.46
3,27,0,0.252
3,27,1,0.214
3,27,2,0.23
3,27,3,0.231
3,27,4,0.211
3,27,5,0.233
3,27,6,0.198
3,27,7,0.434
3,27,8,0.563
3,27,9,0.246
3,27,10,0.221
3,27,11,0.223
3,27,12,0.46
3,27,13,0.249
3,27,14,0.219
3,27,15,0.197
3,27,16,0.318
3,27,17,0.242
3,27,18,0.3
3,27,19,0.51
3,27,20,0.67
3,27,21,0.687
3,27,22,0.597
3,27,23,0.474
3,28,0,0.241
3,28,1,0.217
3,28,2,2.756
3,28,3,3.555
3,28,4,3.54
3,28,5,1.41
3,28,6,0.216
3,28,7,0.479
3,28,8,0.614
3,28,9,0.556
3,28,10,0.503
3,28,11,0.412
3,28,12,0.267
3,28,13,0.226
3,28,14,0.232
3,28,15,0.238
3,28,16,0.314
3,28,17,0.258
3,28,18,0.271
3,28,19,0.292
3,28,20,0.684
3,28,21,1.202
3,28,22,1.204
3,28,23,1.221
3,29,0,0.263
3,29,1,0.256
3,29,2,0.229
3,29,3,0.247
3,29,4,2.279
3,29,5,1.262
3,29,6,0.226
3,29,7,0.224
3,29,8,0.231
3,29,9,0.436
3,29,10,0.377
3,29,11,0.619
3,29,12,0.596
3,29,13,2.612
3,29,14,2.725
3,29,15,1.485
3,29,16,1.987
3,29,17,0.535
3,29,18,0.487
3,29,19,0.282
3,29,20,0.267
3,29,21,0.645
3,29,22,0.531
3,29,23,1.236
3,30,0,0.672
3,30,1,0.69
3,30,2,0.616
3,30,3,0.613
3,30,4,0.596
3,30,5,0.6
3,30,6,0.592
3,30,7,0.587
3,30,8,0.575
3,30,9,0.494
3,30,10,0.55
3,30,11,0.443
3,30,12,0.377
3,30,13,1.621
3,30,14,0.586
3,30,15,0.507
3,30,16,0.875
3,30,17,0.345
3,30,18,1.083
3,30,19,1.165
3,30,20,0.943
3,30,21,0.701
3,30,22,0.607
3,30,23,1.145
3,31,0,1.077
3,31,1,0.859
3,31,2,0.668
3,31,3,0.778
3,31,4,0.651
3,31,5,1.314
3,31,6,0.627
3,31,7,0.622
3,31,8,0.611
3,31,9,0.562
3,31,10,1.271
3,31,11,0.924
3,31,12,0.825
3,31,13,0.392
3,31,14,0.494
3,31,15,0.335
3,31,16,0.463
3,31,17,0.549
3,31,18,0.533
3,31,19,0.238
3,31,20,0.323
3,31,21,0.893
3,31,22,1.856
3,31,23,1.465
4,1,0,1.148
4,1,1,0.982
4,1,2,0.887
4,1,3,0.689
4,1,4,0.782
4,1,5,0.656
4,1,6,0.72
4,1,7,0.98
4,1,8,0.257
4,1,9,0.205
4,1,10,0.215
4,1,11,0.209
4,1,12,0.203
4,1,13,0.206
4,1,14,0.213
4,1,15,0.206
4,1,16,0.21
4,1,17,0.25
4,1,18,0.37
4,1,19,0.368
4,1,20,0.373
4,1,21,0.367
4,1,22,0.382
4,1,23,0.361
4,2,0,0.366
4,2,1,0.382
4,2,2,0.364
4,2,3,0.382
4,2,4,2.109
4,2,5,0.953
4,2,6,0.315
4,2,7,0.281
4,2,8,0.333
4,2,9,0.548
4,2,10,0.329
4,2,11,0.711
4,2,12,0.292
4,2,13,0.26
4,2,14,0.242
4,2,15,0.245
4,2,16,0.294
4,2,17,0.833
4,2,18,0.297
4,2,19,0.71
4,2,20,1.129
4,2,21,0.965
4,2,22,1.826
4,2,23,1.47
4,3,0,1.177
4,3,1,1.048
4,3,2,0.897
4,3,3,0.63
4,3,4,0.72
4,3,5,0.6
4,3,6,0.305
4,3,7,0.271
4,3,8,0.386
4,3,9,0.669
4,3,10,0.658
4,3,11,0.686
4,3,12,0.722
4,3,13,1.042
4,3,14,1.243
4,3,15,1.281
4,3,16,1.26
4,3,17,1.241
4,3,18,1.072
4,3,19,3.128
4,3,20,2.854
4,3,21,2.124
4,3,22,1.769
4,3,23,0.868
4,4,0,0.565
4,4,1,0.569
4,4,2,0.71
4,4,3,0.587
4,4,4,0.929
4,4,5,0.691
4,4,6,0.556
4,4,7,0.573
4,4,8,0.349
4,4,9,0.364
4,4,10,0.893
4,4,11,0.512
4,4,12,0.407
4,4,13,0.234
4,4,14,0.483
4,4,15,0.605
4,4,16,0.947
4,4,17,0.817
4,4,18,0.482
4,4,19,1.061
4,4,20,0.802
4,4,21,0.739
4,4,22,0.624
4,4,23,1.115
4,5,0,1.053
4,5,1,0.856
4,5,2,0.579
4,5,3,0.798
4,5,4,3.936
4,5,5,1.897
4,5,6,0.564
4,5,7,0.558
4,5,8,0.477
4,5,9,0.298
4,5,10,0.418
4,5,11,0.387
4,5,12,0.543
4,5,13,0.745
4,5,14,0.575
4,5,15,0.293
4,5,16,0.359
4,5,17,0.488
4,5,18,0.645
4,5,19,0.796
4,5,20,1.152
4,5,21,0.749
4,5,22,0.664
4,5,23,0.711
4,6,0,0.655
4,6,1,0.636
4,6,2,0.643
4,6,3,0.643
4,6,4,0.71
4,6,5,1.844
4,6,6,0.652
4,6,7,0.424
4,6,8,0.366
4,6,9,0.371
4,6,10,0.424
4,6,11,0.303
4,6,12,0.479
4,6,13,0.38
4,6,14,3.001
4,6,15,3.362
4,6,16,1.701
4,6,17,0.417
4,6,18,1.088
4,6,19,0.943
4,6,20,1.004
4,6,21,0.919
4,6,22,0.651
4,6,23,0.582
4,7,0,0.594
4,7,1,0.594
4,7,2,0.833
4,7,3,0.937
4,7,4,0.591
4,7,5,0.606
4,7,6,0.576
4,7,7,0.563
4,7,8,0.352
4,7,9,1.984
4,7,10,2.045
4,7,11,0.496
4,7,12,0.362
4,7,13,0.36
4,7,14,0.38
4,7,15,0.357
4,7,16,0.391
4,7,17,0.467
4,7,18,0.419
4,7,19,0.615
4,7,20,0.814
4,7,21,1.723
4,7,22,2.038
4,7,23,0.706
4,8,0,0.644
4,8,1,0.564
4,8,2,0.559
4,8,3,0.575
4,8,4,1.846
4,8,5,1.809
4,8,6,0.558
4,8,7,0.648
4,8,8,0.397
4,8,9,0.195
4,8,10,0.193
4,8,11,0.418
4,8,12,0.447
4,8,13,0.33
4,8,14,0.263
4,8,15,0.371
4,8,16,0.353
4,8,17,0.331
4,8,18,0.476
4,8,19,1.144
4,8,20,0.892
4,8,21,0.594
4,8,22,0.574
4,8,23,0.723
4,9,0,0.657
4,9,1,0.612
4,9,2,0.645
4,9,3,0.644
4,9,4,0.592
4,9,5,0.604
4,9,6,0.634
4,9,7,0.832
4,9,8,0.659
4,9,9,0.417
4,9,10,0.272
4,9,11,0.356
4,9,12,0.351
4,9,13,0.312
4,9,14,0.376
4,9,15,0.383
4,9,16,0.761
4,9,17,1.18
4,9,18,1.281
4,9,19,0.878
4,9,20,2.929
4,9,21,2.486
4,9,22,0.684
4,9,23,0.502
4,10,0,1.1
4,10,1,0.699
4,10,2,0.574
4,10,3,0.609
4,10,4,1.41
4,10,5,2.026
4,10,6,0.566
4,10,7,0.521
4,10,8,0.394
4,10,9,0.282
4,10,10,0.311
4,10,11,0.375
4,10,12,0.344
4,10,13,2.081
4,10,14,0.29
4,10,15,0.493
4,10,16,0.418
4,10,17,0.396
4,10,18,0.347
4,10,19,0.951
4,10,20,0.845
4,10,21,0.951
4,10,22,0.83
4,10,23,2.001
4,11,0,1.027
4,11,1,0.948
4,11,2,0.73
4,11,3,0.614
4,11,4,0.627
4,11,5,1.356
4,11,6,0.6
4,11,7,0.814
4,11,8,0.626
4,11,9,0.251
4,11,10,0.218
4,11,11,0.221
4,11,12,0.329
4,11,13,0.476
4,11,14,2.631
4,11,15,0.46
4,11,16,0.232
4,11,17,0.724
4,11,18,1.513
4,11,19,2.894
4,11,20,2.12
4,11,21,1.074
4,11,22,1.487
4,11,23,1.073
4,12,0,1.366
4,12,1,1.469
4,12,2,1.074
4,12,3,0.938
4,12,4,3.942
4,12,5,1.699
4,12,6,0.612
4,12,7,0.591
4,12,8,0.524
4,12,9,0.329
4,12,10,0.371
4,12,11,0.333
4,12,12,0.605
4,12,13,0.599
4,12,14,0.508
4,12,15,0.472
4,12,16,0.657
4,12,17,0.462
4,12,18,0.489
4,12,19,0.549
4,12,20,0.669
4,12,21,0.848
4,12,22,0.869
4,12,23,0.844
4,13,0,0.83
4,13,1,0.566
4,13,2,0.254
4,13,3,0.265
4,13,4,0.241
4,13,5,0.227
4,13,6,0.266
4,13,7,0.236
4,13,8,0.224
4,13,9,0.272
4,13,10,0.345
4,13,11,0.328
4,13,12,0.559
4,13,13,2.502
4,13,14,0.566
4,13,15,2.261
4,13,16,2.748
4,13,17,1.223
4,13,18,3.121
4,13,19,0.954
4,13,20,1.15
4,13,21,0.387
4,13,22,2.577
4,13,23,1.775
4,14,0,0.292
4,14,1,0.336
4,14,2,0.296
4,14,3,0.314
4,14,4,1.475
4,14,5,1.645
4,14,6,0.288
4,14,7,1.419
4,14,8,0.771
4,14,9,0.439
4,14,10,0.401
4,14,11,0.436
4,14,12,0.592
4,14,13,0.45
4,14,14,0.33
4,14,15,0.361
4,14,16,0.446
4,14,17,0.323
4,14,18,0.448
4,14,19,0.667
4,14,20,1.208
4,14,21,1.273
4,14,22,0.573
4,14,23,0.327
4,15,0,0.302
4,15,1,0.273
4,15,2,0.249
4,15,3,0.248
4,15,4,0.268
4,15,5,0.883
4,15,6,0.249
4,15,7,0.597
4,15,8,0.253
4,15,9,0.341
4,15,10,0.243
4,15,11,0.265
4,15,12,0.62
4,15,13,0.483
4,15,14,0.477
4,15,15,0.498
4,15,16,2.482
4,15,17,0.443
4,15,18,0.532
4,15,19,0.366
4,15,20,0.403
4,15,21,0.5
4,15,22,0.38
4,15,23,0.242
4,16,0,0.21
4,16,1,0.211
4,16,2,0.335
4,16,3,0.237
4,16,4,0.213
4,16,5,1.065
4,16,6,0.297
4,16,7,0.537
4,16,8,0.194
4,16,9,0.252
4,16,10,0.361
4,16,11,0.203
4,16,12,0.256
4,16,13,0.428
4,16,14,0.335
4,16,15,0.259
4,16,16,0.255
4,16,17,0.275
4,16,18,0.328
4,16,19,0.535
4,16,20,0.63
4,16,21,2.76
4,16,22,1.604
4,16,23,0.382
4,17,0,0.286
4,17,1,0.29
4,17,2,0.217
4,17,3,0.271
4,17,4,0.924
4,17,5,1.39
4,17,6,0.206
4,17,7,0.218
4,17,8,0.217
4,17,9,0.216
4,17,10,0.217
4,17,11,0.384
4,17,12,0.348
4,17,13,0.602
4,17,14,0.553
4,17,15,0.944
4,17,16,1.141
4,17,17,0.466
4,17,18,0.479
4,17,19,0.751
4,17,20,0.624
4,17,21,0.664
4,17,22,0.521
4,17,23,0.422
4,18,0,0.256
4,18,1,0.204
4,18,2,0.217
4,18,3,0.218
4,18,4,0.213
4,18,5,0.93
4,18,6,0.246
4,18,7,0.326
4,18,8,0.315
4,18,9,0.207
4,18,10,0.191
4,18,11,0.205
4,18,12,0.39
4,18,13,0.575
4,18,14,0.446
4,18,15,0.335
4,18,16,0.264
4,18,17,0.416
4,18,18,0.403
4,18,19,0.431
4,18,20,1.812
4,18,21,1.352
4,18,22,2.153
4,18,23,2.229
4,19,0,0.575
4,19,1,0.297
4,19,2,0.228
4,19,3,0.21
4,19,4,0.211
4,19,5,0.256
4,19,6,0.206
4,19,7,0.217
4,19,8,0.194
4,19,9,0.208
4,19,10,0.324
4,19,11,0.392
4,19,12,0.402
4,19,13,0.462
4,19,14,1.039
4,19,15,2.806
4,19,16,0.736
4,19,17,0.425
4,19,18,0.746
4,19,19,0.914
4,19,20,0.62
4,19,21,0.603
4,19,22,3.295
4,19,23,0.495
4,20,0,1.285
4,20,1,0.573
4,20,2,0.432
4,20,3,0.397
4,20,4,1.27
4,20,5,1.556
4,20,6,0.382
4,20,7,0.34
4,20,8,0.35
4,20,9,0.38
4,20,10,0.495
4,20,11,0.503
4,20,12,0.471
4,20,13,0.698
4,20,14,0.444
4,20,15,0.448
4,20,16,0.41
4,20,17,0.314
4,20,18,1.231
4,20,19,0.882
4,20,20,0.668
4,20,21,0.997
4,20,22,0.593
4,20,23,0.914
4,21,0,1.823
4,21,1,0.666
4,21,2,0.864
4,21,3,0.59
4,21,4,0.385
4,21,5,0.239
4,21,6,0.24
4,21,7,0.41
4,21,8,0.26
4,21,9,0.217
4,21,10,0.266
4,21,11,0.237
4,21,12,0.354
4,21,13,0.577
4,21,14,0.788
4,21,15,0.945
4,21,16,1.042
4,21,17,1.084
4,21,18,2.076
4,21,19,3.455
4,21,20,2.569
4,21,21,1.641
4,21,22,1.396
4,21,23,1.127
4,22,0,0.453
4,22,1,0.238
4,22,2,0.269
4,22,3,0.242
4,22,4,0.821
4,22,5,1.539
4,22,6,0.242
4,22,7,0.281
4,22,8,0.468
4,22,9,0.229
4,22,10,0.276
4,22,11,0.682
4,22,12,0.794
4,22,13,1.138
4,22,14,1.144
4,22,15,1.14
4,22,16,2.057
4,22,17,2.677
4,22,18,2.35
4,22,19,1.524
4,22,20,1.594
4,22,21,0.736
4,22,22,0.993
4,22,23,0.35
4,23,0,0.869
4,23,1,0.643
4,23,2,0.601
4,23,3,0.46
4,23,4,0.295
4,23,5,0.253
4,23,6,0.254
4,23,7,0.458
4,23,8,0.264
4,23,9,0.248
4,23,10,0.569
4,23,11,0.817
4,23,12,1.003
4,23,13,1.415
4,23,14,1.651
4,23,15,1.451
4,23,16,1.334
4,23,17,1.129
4,23,18,1.563
4,23,19,0.979
4,23,20,1.322
4,23,21,1.975
4,23,22,1.937
4,23,23,2.113
4,24,0,1.309
4,24,1,0.782
4,24,2,0.495
4,24,3,0.375
4,24,4,0.345
4,24,5,0.228
4,24,6,0.252
4,24,7,0.433
4,24,8,0.578
4,24,9,0.511
4,24,10,0.434
4,24,11,0.286
4,24,12,0.583
4,24,13,1.605
4,24,14,1.484
4,24,15,2.715
4,24,16,2.626
4,24,17,2.12
4,24,18,2.412
4,24,19,2.396
4,24,20,1.866
4,24,21,1.258
4,24,22,1.077
4,24,23,0.925
4,25,0,0.887
4,25,1,0.895
4,25,2,0.86
4,25,3,0.7
4,25,4,1.616
4,25,5,1.747
4,25,6,0.386
4,25,7,0.562
4,25,8,0.499
4,25,9,0.449
4,25,10,1.009
4,25,11,3.093
4,25,12,3.524
4,25,13,4.42
4,25,14,3.76
4,25,15,3.863
4,25,16,2.1
4,25,17,1.766
4,25,18,1.961
4,25,19,1.82
4,25,20,3.88
4,25,21,2.81
4,25,22,1.654
4,25,23,1.596
4,26,0,0.977
4,26,1,0.948
4,26,2,0.606
4,26,3,0.579
4,26,4,0.492
4,26,5,0.48
4,26,6,0.493
4,26,7,0.457
4,26,8,0.526
4,26,9,0.599
4,26,10,0.759
4,26,11,0.979
4,26,12,1.373
4,26,13,3.661
4,26,14,1.93
4,26,15,1.922
4,26,16,1.434
4,26,17,1.507
4,26,18,1.54
4,26,19,1.844
4,26,20,1.138
4,26,21,0.601
4,26,22,0.479
4,26,23,3.036
4,27,0,2.137
4,27,1,1.027
4,27,2,1.128
4,27,3,0.945
4,27,4,0.746
4,27,5,0.837
4,27,6,0.644
4,27,7,0.795
4,27,8,0.635
